"","vpscenID","choice","note1","note2","note3","anzahl1","anzahl2","anzahl3","photoID","geschlecht","sex","internetnutzung"
"439","Berg08 4",1,0,0,1,0,0,1,0,1,0,5
"440","Berg08 4",0,1,0,0,1,0,0,0,1,0,5
"441","Berg08 5",1,0,0,1,0,1,0,0,1,0,5
"442","Berg08 5",0,0,1,0,1,0,0,0,1,1,5
"443","Berg08 6",1,0,0,1,0,1,0,0,1,1,5
"444","Berg08 6",0,1,0,0,1,0,0,0,1,0,5
"445","Berg08 7",1,0,1,0,0,0,1,0,1,1,5
"446","Berg08 7",0,1,0,0,0,1,0,0,1,0,5
"447","Berg08 8",1,0,1,0,0,0,1,0,1,0,5
"448","Berg08 8",0,1,0,0,1,0,0,0,1,0,5
"449","Berg08 9",1,0,1,0,0,1,0,0,1,0,5
"450","Berg08 9",0,1,0,0,1,0,0,0,1,1,5
"451","Berg08 10",1,0,1,0,0,1,0,1,1,0,5
"452","Berg08 10",0,0,0,1,0,0,1,1,1,1,5
"453","Berg08 11",1,0,0,1,0,0,1,1,1,0,5
"454","Berg08 11",0,0,1,0,1,0,0,1,1,1,5
"455","Berg08 12",1,1,0,0,0,1,0,1,1,1,5
"456","Berg08 12",0,0,0,1,0,0,1,1,1,1,5
"457","Berg08 13",1,0,0,1,0,0,1,1,1,1,5
"458","Berg08 13",0,1,0,0,1,0,0,1,1,0,5
"459","Berg08 14",1,0,0,1,0,1,0,1,1,1,5
"460","Berg08 14",0,0,1,0,1,0,0,1,1,1,5
"461","Berg08 15",1,0,0,1,0,1,0,1,1,1,5
"462","Berg08 15",0,1,0,0,1,0,0,1,1,0,5
"463","Berg08 16",1,1,0,0,0,1,0,1,1,1,5
"464","Berg08 16",0,0,1,0,0,0,1,1,1,0,5
"465","Berg08 17",1,0,1,0,0,0,1,1,1,0,5
"466","Berg08 17",0,1,0,0,1,0,0,1,1,1,5
"467","Berg08 18",1,0,1,0,0,1,0,1,1,1,5
"468","Berg08 18",0,1,0,0,1,0,0,1,1,1,5
"469","Berg08 19",1,1,0,0,0,0,1,0,1,1,5
"470","Berg08 19",0,1,0,0,0,1,0,1,1,1,5
"471","Berg08 20",1,1,0,0,0,0,1,0,1,1,5
"472","Berg08 20",0,1,0,0,1,0,0,1,1,0,5
"473","Berg08 21",1,1,0,0,0,1,0,0,1,0,5
"474","Berg08 21",0,1,0,0,1,0,0,1,1,1,5
"475","Berg08 22",1,0,1,0,0,0,1,0,1,0,5
"476","Berg08 22",0,0,1,0,0,1,0,1,1,1,5
"477","Berg08 23",1,0,1,0,0,0,1,0,1,0,5
"478","Berg08 23",0,0,1,0,1,0,0,1,1,0,5
"479","Berg08 24",1,0,1,0,0,1,0,0,1,0,5
"480","Berg08 24",0,0,1,0,1,0,0,1,1,1,5
"481","Berg08 25",1,0,0,1,0,0,1,0,1,0,5
"482","Berg08 25",0,0,0,1,0,1,0,1,1,0,5
"483","Berg08 26",1,0,0,1,0,0,1,0,1,1,5
"484","Berg08 26",0,0,0,1,1,0,0,1,1,1,5
"485","Berg08 27",1,0,0,1,0,1,0,0,1,1,5
"486","Berg08 27",0,0,0,1,1,0,0,1,1,1,5
"487","Berg08 28",1,0,1,0,1,0,0,1,1,1,5
"488","Berg08 28",0,0,0,1,1,0,0,0,1,0,5
"489","Berg08 29",1,0,0,1,1,0,0,0,1,1,5
"490","Berg08 29",0,1,0,0,1,0,0,1,1,0,5
"491","Berg08 30",1,0,1,0,1,0,0,0,1,1,5
"492","Berg08 30",0,1,0,0,1,0,0,1,1,1,5
"493","Berg08 31",1,0,1,0,0,1,0,1,1,0,5
"494","Berg08 31",0,0,0,1,0,1,0,0,1,1,5
"495","Berg08 32",1,1,0,0,0,1,0,1,1,1,5
"496","Berg08 32",0,0,0,1,0,1,0,0,1,0,5
"497","Berg08 33",1,1,0,0,0,1,0,1,1,0,5
"498","Berg08 33",0,0,1,0,0,1,0,0,1,0,5
"499","Berg08 34",1,0,1,0,0,0,1,1,1,1,5
"500","Berg08 34",0,0,0,1,0,0,1,0,1,0,5
"501","Berg08 35",1,1,0,0,0,0,1,1,1,0,5
"502","Berg08 35",0,0,0,1,0,0,1,0,1,0,5
"503","Berg08 36",1,1,0,0,0,0,1,1,1,0,5
"504","Berg08 36",0,0,1,0,0,0,1,0,1,1,5
"505","Bias18 1",1,0,1,0,0,1,0,0,1,1,7
"506","Bias18 1",0,0,0,1,0,0,1,0,1,1,7
"507","Bias18 2",1,0,1,0,1,0,0,0,1,1,7
"508","Bias18 2",0,0,0,1,0,0,1,0,1,0,7
"509","Bias18 3",1,1,0,0,0,1,0,0,1,1,7
"510","Bias18 3",0,0,0,1,0,0,1,0,1,1,7
"511","Bias18 4",1,1,0,0,1,0,0,0,1,1,7
"512","Bias18 4",0,0,0,1,0,0,1,0,1,0,7
"513","Bias18 5",1,0,1,0,1,0,0,0,1,0,7
"514","Bias18 5",0,0,0,1,0,1,0,0,1,0,7
"515","Bias18 6",1,1,0,0,1,0,0,0,1,1,7
"516","Bias18 6",0,0,0,1,0,1,0,0,1,0,7
"517","Bias18 7",1,1,0,0,0,1,0,0,1,1,7
"518","Bias18 7",0,0,1,0,0,0,1,0,1,0,7
"519","Bias18 8",1,1,0,0,1,0,0,0,1,1,7
"520","Bias18 8",0,0,1,0,0,0,1,0,1,1,7
"521","Bias18 9",1,1,0,0,1,0,0,0,1,1,7
"522","Bias18 9",0,0,1,0,0,1,0,0,1,0,7
"523","Bias18 10",1,0,1,0,0,1,0,1,1,1,7
"524","Bias18 10",0,0,0,1,0,0,1,1,1,0,7
"525","Bias18 11",1,0,1,0,1,0,0,1,1,1,7
"526","Bias18 11",0,0,0,1,0,0,1,1,1,0,7
"527","Bias18 12",1,1,0,0,0,1,0,1,1,0,7
"528","Bias18 12",0,0,0,1,0,0,1,1,1,1,7
"529","Bias18 13",1,1,0,0,1,0,0,1,1,0,7
"530","Bias18 13",0,0,0,1,0,0,1,1,1,0,7
"531","Bias18 14",1,0,1,0,1,0,0,1,1,1,7
"532","Bias18 14",0,0,0,1,0,1,0,1,1,0,7
"533","Bias18 15",1,0,0,1,0,1,0,1,1,1,7
"534","Bias18 15",0,1,0,0,1,0,0,1,1,0,7
"535","Bias18 16",1,1,0,0,0,1,0,1,1,1,7
"536","Bias18 16",0,0,1,0,0,0,1,1,1,0,7
"537","Bias18 17",1,0,1,0,0,0,1,1,1,1,7
"538","Bias18 17",0,1,0,0,1,0,0,1,1,0,7
"539","Bias18 18",1,1,0,0,1,0,0,1,1,1,7
"540","Bias18 18",0,0,1,0,0,1,0,1,1,0,7
"541","Bias18 19",1,1,0,0,0,1,0,1,1,1,7
"542","Bias18 19",0,1,0,0,0,0,1,0,1,1,7
"543","Bias18 20",1,1,0,0,1,0,0,1,1,1,7
"544","Bias18 20",0,1,0,0,0,0,1,0,1,1,7
"545","Bias18 21",1,1,0,0,1,0,0,1,1,1,7
"546","Bias18 21",0,1,0,0,0,1,0,0,1,1,7
"547","Bias18 22",1,0,1,0,0,1,0,1,1,1,7
"548","Bias18 22",0,0,1,0,0,0,1,0,1,1,7
"549","Bias18 23",1,0,1,0,1,0,0,1,1,1,7
"550","Bias18 23",0,0,1,0,0,0,1,0,1,1,7
"551","Bias18 24",1,0,1,0,1,0,0,1,1,0,7
"552","Bias18 24",0,0,1,0,0,1,0,0,1,1,7
"553","Bias18 25",1,0,0,1,0,1,0,1,1,1,7
"554","Bias18 25",0,0,0,1,0,0,1,0,1,1,7
"555","Bias18 26",1,0,0,1,1,0,0,1,1,1,7
"556","Bias18 26",0,0,0,1,0,0,1,0,1,0,7
"557","Bias18 27",1,0,0,1,1,0,0,1,1,0,7
"558","Bias18 27",0,0,0,1,0,1,0,0,1,0,7
"559","Bias18 28",1,0,1,0,1,0,0,1,1,0,7
"560","Bias18 28",0,0,0,1,1,0,0,0,1,0,7
"561","Bias18 29",1,1,0,0,1,0,0,1,1,0,7
"562","Bias18 29",0,0,0,1,1,0,0,0,1,0,7
"563","Bias18 30",1,1,0,0,1,0,0,1,1,1,7
"564","Bias18 30",0,0,1,0,1,0,0,0,1,1,7
"565","Bias18 31",1,0,1,0,0,1,0,1,1,1,7
"566","Bias18 31",0,0,0,1,0,1,0,0,1,0,7
"567","Bias18 32",1,1,0,0,0,1,0,1,1,1,7
"568","Bias18 32",0,0,0,1,0,1,0,0,1,0,7
"569","Bias18 33",1,1,0,0,0,1,0,1,1,1,7
"570","Bias18 33",0,0,1,0,0,1,0,0,1,1,7
"571","Bias18 34",1,0,1,0,0,0,1,1,1,1,7
"572","Bias18 34",0,0,0,1,0,0,1,0,1,1,7
"573","Bias18 35",1,1,0,0,0,0,1,1,1,0,7
"574","Bias18 35",0,0,0,1,0,0,1,0,1,1,7
"575","Bias18 36",1,1,0,0,0,0,1,1,1,1,7
"576","Bias18 36",0,0,1,0,0,0,1,0,1,0,7
"577","Biko18 1",1,0,1,0,0,1,0,0,0,1,15
"578","Biko18 1",0,0,0,1,0,0,1,0,0,1,15
"579","Biko18 2",1,0,1,0,1,0,0,0,0,1,15
"580","Biko18 2",0,0,0,1,0,0,1,0,0,0,15
"581","Biko18 3",1,1,0,0,0,1,0,0,0,1,15
"582","Biko18 3",0,0,0,1,0,0,1,0,0,1,15
"583","Biko18 4",1,1,0,0,1,0,0,0,0,1,15
"584","Biko18 4",0,0,0,1,0,0,1,0,0,0,15
"585","Biko18 5",1,0,1,0,1,0,0,0,0,0,15
"586","Biko18 5",0,0,0,1,0,1,0,0,0,0,15
"587","Biko18 6",1,1,0,0,1,0,0,0,0,1,15
"588","Biko18 6",0,0,0,1,0,1,0,0,0,1,15
"589","Biko18 7",1,1,0,0,0,1,0,0,0,1,15
"590","Biko18 7",0,0,1,0,0,0,1,0,0,1,15
"591","Biko18 8",1,1,0,0,1,0,0,0,0,0,15
"592","Biko18 8",0,0,1,0,0,0,1,0,0,0,15
"593","Biko18 9",1,1,0,0,1,0,0,0,0,0,15
"594","Biko18 9",0,0,1,0,0,1,0,0,0,0,15
"595","Biko18 10",1,0,1,0,0,1,0,1,0,1,15
"596","Biko18 10",0,0,0,1,0,0,1,1,0,1,15
"597","Biko18 11",1,0,1,0,1,0,0,1,0,0,15
"598","Biko18 11",0,0,0,1,0,0,1,1,0,0,15
"599","Biko18 12",1,1,0,0,0,1,0,1,0,0,15
"600","Biko18 12",0,0,0,1,0,0,1,1,0,1,15
"601","Biko18 13",1,1,0,0,1,0,0,1,0,0,15
"602","Biko18 13",0,0,0,1,0,0,1,1,0,1,15
"603","Biko18 14",1,0,1,0,1,0,0,1,0,0,15
"604","Biko18 14",0,0,0,1,0,1,0,1,0,0,15
"605","Biko18 15",1,1,0,0,1,0,0,1,0,0,15
"606","Biko18 15",0,0,0,1,0,1,0,1,0,0,15
"607","Biko18 16",1,1,0,0,0,1,0,1,0,0,15
"608","Biko18 16",0,0,1,0,0,0,1,1,0,0,15
"609","Biko18 17",1,1,0,0,1,0,0,1,0,0,15
"610","Biko18 17",0,0,1,0,0,0,1,1,0,0,15
"611","Biko18 18",1,1,0,0,1,0,0,1,0,0,15
"612","Biko18 18",0,0,1,0,0,1,0,1,0,1,15
"613","Biko18 19",1,1,0,0,0,1,0,1,0,0,15
"614","Biko18 19",0,1,0,0,0,0,1,0,0,0,15
"615","Biko18 20",1,1,0,0,1,0,0,1,0,1,15
"616","Biko18 20",0,1,0,0,0,0,1,0,0,1,15
"617","Biko18 21",1,1,0,0,1,0,0,1,0,0,15
"618","Biko18 21",0,1,0,0,0,1,0,0,0,0,15
"619","Biko18 22",1,0,1,0,0,1,0,1,0,0,15
"620","Biko18 22",0,0,1,0,0,0,1,0,0,0,15
"621","Biko18 23",1,0,1,0,1,0,0,1,0,0,15
"622","Biko18 23",0,0,1,0,0,0,1,0,0,0,15
"623","Biko18 24",1,0,1,0,1,0,0,1,0,1,15
"624","Biko18 24",0,0,1,0,0,1,0,0,0,0,15
"625","Biko18 25",1,0,0,1,0,1,0,1,0,0,15
"626","Biko18 25",0,0,0,1,0,0,1,0,0,0,15
"627","Biko18 26",1,0,0,1,1,0,0,1,0,0,15
"628","Biko18 26",0,0,0,1,0,0,1,0,0,0,15
"629","Biko18 27",1,0,0,1,1,0,0,1,0,0,15
"630","Biko18 27",0,0,0,1,0,1,0,0,0,0,15
"631","Biko18 28",1,0,1,0,1,0,0,1,0,0,15
"632","Biko18 28",0,0,0,1,1,0,0,0,0,1,15
"633","Biko18 29",1,1,0,0,1,0,0,1,0,0,15
"634","Biko18 29",0,0,0,1,1,0,0,0,0,1,15
"635","Biko18 30",1,1,0,0,1,0,0,1,0,1,15
"636","Biko18 30",0,0,1,0,1,0,0,0,0,0,15
"637","Biko18 31",1,0,1,0,0,1,0,1,0,1,15
"638","Biko18 31",0,0,0,1,0,1,0,0,0,0,15
"639","Biko18 32",1,1,0,0,0,1,0,1,0,0,15
"640","Biko18 32",0,0,0,1,0,1,0,0,0,0,15
"641","Biko18 33",1,1,0,0,0,1,0,1,0,0,15
"642","Biko18 33",0,0,1,0,0,1,0,0,0,0,15
"643","Biko18 34",1,0,1,0,0,0,1,1,0,1,15
"644","Biko18 34",0,0,0,1,0,0,1,0,0,1,15
"645","Biko18 35",1,1,0,0,0,0,1,1,0,1,15
"646","Biko18 35",0,0,0,1,0,0,1,0,0,0,15
"647","Biko18 36",1,1,0,0,0,0,1,1,0,0,15
"648","Biko18 36",0,0,1,0,0,0,1,0,0,0,15
"649","birt06 1",1,0,1,0,0,1,0,0,1,0,14
"650","birt06 1",0,0,0,1,0,0,1,0,1,0,14
"651","birt06 2",1,0,1,0,1,0,0,0,1,0,14
"652","birt06 2",0,0,0,1,0,0,1,0,1,0,14
"653","birt06 3",1,1,0,0,0,1,0,0,1,0,14
"654","birt06 3",0,0,0,1,0,0,1,0,1,1,14
"655","birt06 4",1,1,0,0,1,0,0,0,1,0,14
"656","birt06 4",0,0,0,1,0,0,1,0,1,1,14
"657","birt06 5",1,0,0,1,0,1,0,0,1,1,14
"658","birt06 5",0,0,1,0,1,0,0,0,1,0,14
"659","birt06 6",1,0,0,1,0,1,0,0,1,0,14
"660","birt06 6",0,1,0,0,1,0,0,0,1,0,14
"661","birt06 7",1,1,0,0,0,1,0,0,1,1,14
"662","birt06 7",0,0,1,0,0,0,1,0,1,1,14
"663","birt06 8",1,1,0,0,1,0,0,0,1,1,14
"664","birt06 8",0,0,1,0,0,0,1,0,1,1,14
"665","birt06 9",1,0,1,0,0,1,0,0,1,0,14
"666","birt06 9",0,1,0,0,1,0,0,0,1,0,14
"667","birt06 10",1,0,1,0,0,1,0,1,1,1,14
"668","birt06 10",0,0,0,1,0,0,1,1,1,1,14
"669","birt06 11",1,0,1,0,1,0,0,1,1,1,14
"670","birt06 11",0,0,0,1,0,0,1,1,1,1,14
"671","birt06 12",1,0,0,1,0,0,1,1,1,1,14
"672","birt06 12",0,1,0,0,0,1,0,1,1,0,14
"673","birt06 13",1,1,0,0,1,0,0,1,1,0,14
"674","birt06 13",0,0,0,1,0,0,1,1,1,1,14
"675","birt06 14",1,0,1,0,1,0,0,1,1,1,14
"676","birt06 14",0,0,0,1,0,1,0,1,1,0,14
"677","birt06 15",1,1,0,0,1,0,0,1,1,1,14
"678","birt06 15",0,0,0,1,0,1,0,1,1,0,14
"679","birt06 16",1,0,1,0,0,0,1,1,1,1,14
"680","birt06 16",0,1,0,0,0,1,0,1,1,0,14
"681","birt06 17",1,1,0,0,1,0,0,1,1,1,14
"682","birt06 17",0,0,1,0,0,0,1,1,1,0,14
"683","birt06 18",1,1,0,0,1,0,0,1,1,1,14
"684","birt06 18",0,0,1,0,0,1,0,1,1,0,14
"685","birt06 19",1,1,0,0,0,1,0,1,1,0,14
"686","birt06 19",0,1,0,0,0,0,1,0,1,1,14
"687","birt06 20",1,1,0,0,1,0,0,1,1,1,14
"688","birt06 20",0,1,0,0,0,0,1,0,1,0,14
"689","birt06 21",1,1,0,0,1,0,0,1,1,1,14
"690","birt06 21",0,1,0,0,0,1,0,0,1,0,14
"691","birt06 22",1,0,1,0,0,1,0,1,1,0,14
"692","birt06 22",0,0,1,0,0,0,1,0,1,0,14
"693","birt06 23",1,0,1,0,1,0,0,1,1,1,14
"694","birt06 23",0,0,1,0,0,0,1,0,1,1,14
"695","birt06 24",1,0,1,0,0,1,0,0,1,1,14
"696","birt06 24",0,0,1,0,1,0,0,1,1,0,14
"697","birt06 25",1,0,0,1,0,1,0,1,1,1,14
"698","birt06 25",0,0,0,1,0,0,1,0,1,0,14
"699","birt06 26",1,0,0,1,1,0,0,1,1,1,14
"700","birt06 26",0,0,0,1,0,0,1,0,1,1,14
"701","birt06 27",1,0,0,1,1,0,0,1,1,1,14
"702","birt06 27",0,0,0,1,0,1,0,0,1,0,14
"703","birt06 28",1,0,1,0,1,0,0,1,1,0,14
"704","birt06 28",0,0,0,1,1,0,0,0,1,0,14
"705","birt06 29",1,1,0,0,1,0,0,1,1,1,14
"706","birt06 29",0,0,0,1,1,0,0,0,1,1,14
"707","birt06 30",1,1,0,0,1,0,0,1,1,1,14
"708","birt06 30",0,0,1,0,1,0,0,0,1,0,14
"709","birt06 31",1,0,1,0,0,1,0,1,1,1,14
"710","birt06 31",0,0,0,1,0,1,0,0,1,1,14
"711","birt06 32",1,1,0,0,0,1,0,1,1,1,14
"712","birt06 32",0,0,0,1,0,1,0,0,1,0,14
"713","birt06 33",1,1,0,0,0,1,0,1,1,1,14
"714","birt06 33",0,0,1,0,0,1,0,0,1,0,14
"715","birt06 34",1,0,1,0,0,0,1,1,1,1,14
"716","birt06 34",0,0,0,1,0,0,1,0,1,1,14
"717","birt06 35",1,0,0,1,0,0,1,0,1,1,14
"718","birt06 35",0,1,0,0,0,0,1,1,1,1,14
"719","birt06 36",1,1,0,0,0,0,1,1,1,1,14
"720","birt06 36",0,0,1,0,0,0,1,0,1,0,14
"721","Biwe23 1",1,0,0,1,0,0,1,0,1,0,20
"722","Biwe23 1",0,0,1,0,0,1,0,0,1,0,20
"723","Biwe23 2",1,0,0,1,0,0,1,0,1,1,20
"724","Biwe23 2",0,0,1,0,1,0,0,0,1,1,20
"725","Biwe23 3",1,1,0,0,0,1,0,0,1,1,20
"726","Biwe23 3",0,0,0,1,0,0,1,0,1,1,20
"727","Biwe23 4",1,0,0,1,0,0,1,0,1,1,20
"728","Biwe23 4",0,1,0,0,1,0,0,0,1,1,20
"729","Biwe23 5",1,0,0,1,0,1,0,0,1,0,20
"730","Biwe23 5",0,0,1,0,1,0,0,0,1,1,20
"731","Biwe23 6",1,1,0,0,1,0,0,0,1,1,20
"732","Biwe23 6",0,0,0,1,0,1,0,0,1,1,20
"733","Biwe23 7",1,0,1,0,0,0,1,0,1,0,20
"734","Biwe23 7",0,1,0,0,0,1,0,0,1,0,20
"735","Biwe23 8",1,0,1,0,0,0,1,0,1,1,20
"736","Biwe23 8",0,1,0,0,1,0,0,0,1,1,20
"737","Biwe23 9",1,0,1,0,0,1,0,0,1,0,20
"738","Biwe23 9",0,1,0,0,1,0,0,0,1,0,20
"739","Biwe23 10",1,0,1,0,0,1,0,1,1,1,20
"740","Biwe23 10",0,0,0,1,0,0,1,1,1,1,20
"741","Biwe23 11",1,0,0,1,0,0,1,1,1,0,20
"742","Biwe23 11",0,0,1,0,1,0,0,1,1,0,20
"743","Biwe23 12",1,0,0,1,0,0,1,1,1,1,20
"744","Biwe23 12",0,1,0,0,0,1,0,1,1,1,20
"745","Biwe23 13",1,1,0,0,1,0,0,1,1,1,20
"746","Biwe23 13",0,0,0,1,0,0,1,1,1,1,20
"747","Biwe23 14",1,0,0,1,0,1,0,1,1,1,20
"748","Biwe23 14",0,0,1,0,1,0,0,1,1,0,20
"749","Biwe23 15",1,1,0,0,1,0,0,1,1,1,20
"750","Biwe23 15",0,0,0,1,0,1,0,1,1,0,20
"751","Biwe23 16",1,0,1,0,0,0,1,1,1,1,20
"752","Biwe23 16",0,1,0,0,0,1,0,1,1,0,20
"753","Biwe23 17",1,0,1,0,0,0,1,1,1,0,20
"754","Biwe23 17",0,1,0,0,1,0,0,1,1,0,20
"755","Biwe23 18",1,0,1,0,0,1,0,1,1,1,20
"756","Biwe23 18",0,1,0,0,1,0,0,1,1,0,20
"757","Biwe23 19",1,1,0,0,0,1,0,1,1,1,20
"758","Biwe23 19",0,1,0,0,0,0,1,0,1,0,20
"759","Biwe23 20",1,1,0,0,0,0,1,0,1,0,20
"760","Biwe23 20",0,1,0,0,1,0,0,1,1,1,20
"761","Biwe23 21",1,1,0,0,0,1,0,0,1,0,20
"762","Biwe23 21",0,1,0,0,1,0,0,1,1,0,20
"763","Biwe23 22",1,0,1,0,0,1,0,1,1,0,20
"764","Biwe23 22",0,0,1,0,0,0,1,0,1,0,20
"765","Biwe23 23",1,0,1,0,0,0,1,0,1,0,20
"766","Biwe23 23",0,0,1,0,1,0,0,1,1,1,20
"767","Biwe23 24",1,0,1,0,1,0,0,1,1,1,20
"768","Biwe23 24",0,0,1,0,0,1,0,0,1,1,20
"769","Biwe23 25",1,0,0,1,0,0,1,0,1,0,20
"770","Biwe23 25",0,0,0,1,0,1,0,1,1,1,20
"771","Biwe23 26",1,0,0,1,1,0,0,1,1,0,20
"772","Biwe23 26",0,0,0,1,0,0,1,0,1,0,20
"773","Biwe23 27",1,0,0,1,0,1,0,0,1,1,20
"774","Biwe23 27",0,0,0,1,1,0,0,1,1,0,20
"775","Biwe23 28",1,0,1,0,1,0,0,1,1,0,20
"776","Biwe23 28",0,0,0,1,1,0,0,0,1,0,20
"777","Biwe23 29",1,1,0,0,1,0,0,1,1,0,20
"778","Biwe23 29",0,0,0,1,1,0,0,0,1,0,20
"779","Biwe23 30",1,0,1,0,1,0,0,0,1,1,20
"780","Biwe23 30",0,1,0,0,1,0,0,1,1,0,20
"781","Biwe23 31",1,0,1,0,0,1,0,1,1,1,20
"782","Biwe23 31",0,0,0,1,0,1,0,0,1,1,20
"783","Biwe23 32",1,1,0,0,0,1,0,1,1,1,20
"784","Biwe23 32",0,0,0,1,0,1,0,0,1,0,20
"785","Biwe23 33",1,1,0,0,0,1,0,1,1,1,20
"786","Biwe23 33",0,0,1,0,0,1,0,0,1,0,20
"787","Biwe23 34",1,0,1,0,0,0,1,1,1,1,20
"788","Biwe23 34",0,0,0,1,0,0,1,0,1,0,20
"789","Biwe23 35",1,1,0,0,0,0,1,1,1,1,20
"790","Biwe23 35",0,0,0,1,0,0,1,0,1,1,20
"791","Biwe23 36",1,1,0,0,0,0,1,1,1,0,20
"792","Biwe23 36",0,0,1,0,0,0,1,0,1,0,20
"793","Brlf09 1",1,0,1,0,0,1,0,0,1,1,7
"794","Brlf09 1",0,0,0,1,0,0,1,0,1,1,7
"795","Brlf09 2",1,0,0,1,0,0,1,0,1,1,7
"796","Brlf09 2",0,0,1,0,1,0,0,0,1,1,7
"797","Brlf09 3",1,1,0,0,0,1,0,0,1,1,7
"798","Brlf09 3",0,0,0,1,0,0,1,0,1,0,7
"799","Brlf09 4",1,0,0,1,0,0,1,0,1,1,7
"800","Brlf09 4",0,1,0,0,1,0,0,0,1,1,7
"801","Brlf09 5",1,0,0,1,0,1,0,0,1,0,7
"802","Brlf09 5",0,0,1,0,1,0,0,0,1,0,7
"803","Brlf09 6",1,1,0,0,1,0,0,0,1,1,7
"804","Brlf09 6",0,0,0,1,0,1,0,0,1,0,7
"805","Brlf09 7",1,0,1,0,0,0,1,0,1,0,7
"806","Brlf09 7",0,1,0,0,0,1,0,0,1,1,7
"807","Brlf09 8",1,0,1,0,0,0,1,0,1,1,7
"808","Brlf09 8",0,1,0,0,1,0,0,0,1,0,7
"809","Brlf09 9",1,0,1,0,0,1,0,0,1,1,7
"810","Brlf09 9",0,1,0,0,1,0,0,0,1,1,7
"811","Brlf09 10",1,0,1,0,0,1,0,1,1,0,7
"812","Brlf09 10",0,0,0,1,0,0,1,1,1,1,7
"813","Brlf09 11",1,0,0,1,0,0,1,1,1,0,7
"814","Brlf09 11",0,0,1,0,1,0,0,1,1,1,7
"815","Brlf09 12",1,0,0,1,0,0,1,1,1,0,7
"816","Brlf09 12",0,1,0,0,0,1,0,1,1,0,7
"817","Brlf09 13",1,0,0,1,0,0,1,1,1,0,7
"818","Brlf09 13",0,1,0,0,1,0,0,1,1,1,7
"819","Brlf09 14",1,0,1,0,1,0,0,1,1,1,7
"820","Brlf09 14",0,0,0,1,0,1,0,1,1,1,7
"821","Brlf09 15",1,1,0,0,1,0,0,1,1,0,7
"822","Brlf09 15",0,0,0,1,0,1,0,1,1,0,7
"823","Brlf09 16",1,0,1,0,0,0,1,1,1,1,7
"824","Brlf09 16",0,1,0,0,0,1,0,1,1,1,7
"825","Brlf09 17",1,0,1,0,0,0,1,1,1,1,7
"826","Brlf09 17",0,1,0,0,1,0,0,1,1,1,7
"827","Brlf09 18",1,0,1,0,0,1,0,1,1,0,7
"828","Brlf09 18",0,1,0,0,1,0,0,1,1,1,7
"829","Brlf09 19",1,1,0,0,0,0,1,0,1,1,7
"830","Brlf09 19",0,1,0,0,0,1,0,1,1,1,7
"831","Brlf09 20",1,1,0,0,0,0,1,0,1,0,7
"832","Brlf09 20",0,1,0,0,1,0,0,1,1,1,7
"833","Brlf09 21",1,1,0,0,0,1,0,0,1,1,7
"834","Brlf09 21",0,1,0,0,1,0,0,1,1,0,7
"835","Brlf09 22",1,0,1,0,0,0,1,0,1,0,7
"836","Brlf09 22",0,0,1,0,0,1,0,1,1,1,7
"837","Brlf09 23",1,0,1,0,0,0,1,0,1,0,7
"838","Brlf09 23",0,0,1,0,1,0,0,1,1,0,7
"839","Brlf09 24",1,0,1,0,0,1,0,0,1,1,7
"840","Brlf09 24",0,0,1,0,1,0,0,1,1,1,7
"841","Brlf09 25",1,0,0,1,0,0,1,0,1,1,7
"842","Brlf09 25",0,0,0,1,0,1,0,1,1,0,7
"843","Brlf09 26",1,0,0,1,0,0,1,0,1,1,7
"844","Brlf09 26",0,0,0,1,1,0,0,1,1,0,7
"845","Brlf09 27",1,0,0,1,0,1,0,0,1,1,7
"846","Brlf09 27",0,0,0,1,1,0,0,1,1,0,7
"847","Brlf09 28",1,0,1,0,1,0,0,1,1,0,7
"848","Brlf09 28",0,0,0,1,1,0,0,0,1,1,7
"849","Brlf09 29",1,1,0,0,1,0,0,1,1,1,7
"850","Brlf09 29",0,0,0,1,1,0,0,0,1,0,7
"851","Brlf09 30",1,1,0,0,1,0,0,1,1,1,7
"852","Brlf09 30",0,0,1,0,1,0,0,0,1,0,7
"853","Brlf09 31",1,0,1,0,0,1,0,1,1,1,7
"854","Brlf09 31",0,0,0,1,0,1,0,0,1,0,7
"855","Brlf09 32",1,1,0,0,0,1,0,1,1,0,7
"856","Brlf09 32",0,0,0,1,0,1,0,0,1,1,7
"857","Brlf09 33",1,1,0,0,0,1,0,1,1,1,7
"858","Brlf09 33",0,0,1,0,0,1,0,0,1,1,7
"859","Brlf09 34",1,0,1,0,0,0,1,1,1,0,7
"860","Brlf09 34",0,0,0,1,0,0,1,0,1,1,7
"861","Brlf09 35",1,1,0,0,0,0,1,1,1,0,7
"862","Brlf09 35",0,0,0,1,0,0,1,0,1,1,7
"863","Brlf09 36",1,1,0,0,0,0,1,1,1,0,7
"864","Brlf09 36",0,0,1,0,0,0,1,0,1,0,7
"865","cari17 1",1,0,0,1,0,0,1,0,0,0,2
"866","cari17 1",0,0,1,0,0,1,0,0,0,1,2
"867","cari17 2",1,0,1,0,1,0,0,0,0,0,2
"868","cari17 2",0,0,0,1,0,0,1,0,0,0,2
"869","cari17 3",1,0,0,1,0,0,1,0,0,1,2
"870","cari17 3",0,1,0,0,0,1,0,0,0,1,2
"871","cari17 4",1,0,0,1,0,0,1,0,0,1,2
