"","vpscenID","choice","note1","note2","note3","anzahl1","anzahl2","anzahl3","photoID","geschlecht","sex","internetnutzung"
"1182","BRER14 15",0,0,0,1,0,1,0,1,1,1,7
"1183","BRER14 16",1,1,0,0,0,1,0,1,1,1,7
"1184","BRER14 16",0,0,1,0,0,0,1,1,1,1,7
"1185","BRER14 17",1,1,0,0,1,0,0,1,1,1,7
"1186","BRER14 17",0,0,1,0,0,0,1,1,1,0,7
"1187","BRER14 18",1,1,0,0,1,0,0,1,1,0,7
"1188","BRER14 18",0,0,1,0,0,1,0,1,1,1,7
"1189","BRER14 19",1,1,0,0,0,0,1,0,1,0,7
"1190","BRER14 19",0,1,0,0,0,1,0,1,1,1,7
"1191","BRER14 20",1,1,0,0,0,0,1,0,1,0,7
"1192","BRER14 20",0,1,0,0,1,0,0,1,1,0,7
"1193","BRER14 21",1,1,0,0,0,1,0,0,1,0,7
"1194","BRER14 21",0,1,0,0,1,0,0,1,1,1,7
"1195","BRER14 22",1,0,1,0,0,1,0,1,1,0,7
"1196","BRER14 22",0,0,1,0,0,0,1,0,1,0,7
"1197","BRER14 23",1,0,1,0,0,0,1,0,1,1,7
"1198","BRER14 23",0,0,1,0,1,0,0,1,1,1,7
"1199","BRER14 24",1,0,1,0,0,1,0,0,1,1,7
"1200","BRER14 24",0,0,1,0,1,0,0,1,1,1,7
"1201","BRER14 25",1,0,0,1,0,0,1,0,1,1,7
"1202","BRER14 25",0,0,0,1,0,1,0,1,1,0,7
"1203","BRER14 26",1,0,0,1,0,0,1,0,1,0,7
"1204","BRER14 26",0,0,0,1,1,0,0,1,1,0,7
"1205","BRER14 27",1,0,0,1,0,1,0,0,1,0,7
"1206","BRER14 27",0,0,0,1,1,0,0,1,1,0,7
"1207","BRER14 28",1,0,1,0,1,0,0,1,1,1,7
"1208","BRER14 28",0,0,0,1,1,0,0,0,1,1,7
"1209","BRER14 29",1,1,0,0,1,0,0,1,1,1,7
"1210","BRER14 29",0,0,0,1,1,0,0,0,1,1,7
"1211","BRER14 30",1,1,0,0,1,0,0,1,1,0,7
"1212","BRER14 30",0,0,1,0,1,0,0,0,1,1,7
"1213","BRER14 31",1,0,1,0,0,1,0,1,1,0,7
"1214","BRER14 31",0,0,0,1,0,1,0,0,1,0,7
"1215","BRER14 32",1,1,0,0,0,1,0,1,1,1,7
"1216","BRER14 32",0,0,0,1,0,1,0,0,1,1,7
"1217","BRER14 33",1,1,0,0,0,1,0,1,1,1,7
"1218","BRER14 33",0,0,1,0,0,1,0,0,1,0,7
"1219","BRER14 34",1,0,1,0,0,0,1,1,1,0,7
"1220","BRER14 34",0,0,0,1,0,0,1,0,1,1,7
"1221","BRER14 35",1,1,0,0,0,0,1,1,1,0,7
"1222","BRER14 35",0,0,0,1,0,0,1,0,1,1,7
"1223","BRER14 36",1,1,0,0,0,0,1,1,1,1,7
"1224","BRER14 36",0,0,1,0,0,0,1,0,1,0,7
"1225","Brlf09 1",1,0,1,0,0,1,0,0,1,1,7
"1226","Brlf09 1",0,0,0,1,0,0,1,0,1,1,7
"1227","Brlf09 2",1,0,0,1,0,0,1,0,1,1,7
"1228","Brlf09 2",0,0,1,0,1,0,0,0,1,1,7
"1229","Brlf09 3",1,1,0,0,0,1,0,0,1,1,7
"1230","Brlf09 3",0,0,0,1,0,0,1,0,1,0,7
"1231","Brlf09 4",1,0,0,1,0,0,1,0,1,1,7
"1232","Brlf09 4",0,1,0,0,1,0,0,0,1,1,7
"1233","Brlf09 5",1,0,0,1,0,1,0,0,1,0,7
"1234","Brlf09 5",0,0,1,0,1,0,0,0,1,0,7
"1235","Brlf09 6",1,1,0,0,1,0,0,0,1,1,7
"1236","Brlf09 6",0,0,0,1,0,1,0,0,1,0,7
"1237","Brlf09 7",1,0,1,0,0,0,1,0,1,0,7
"1238","Brlf09 7",0,1,0,0,0,1,0,0,1,1,7
"1239","Brlf09 8",1,0,1,0,0,0,1,0,1,1,7
"1240","Brlf09 8",0,1,0,0,1,0,0,0,1,0,7
"1241","Brlf09 9",1,0,1,0,0,1,0,0,1,1,7
"1242","Brlf09 9",0,1,0,0,1,0,0,0,1,1,7
"1243","Brlf09 10",1,0,1,0,0,1,0,1,1,0,7
"1244","Brlf09 10",0,0,0,1,0,0,1,1,1,1,7
"1245","Brlf09 11",1,0,0,1,0,0,1,1,1,0,7
"1246","Brlf09 11",0,0,1,0,1,0,0,1,1,1,7
"1247","Brlf09 12",1,0,0,1,0,0,1,1,1,0,7
"1248","Brlf09 12",0,1,0,0,0,1,0,1,1,0,7
"1249","Brlf09 13",1,0,0,1,0,0,1,1,1,0,7
"1250","Brlf09 13",0,1,0,0,1,0,0,1,1,1,7
"1251","Brlf09 14",1,0,1,0,1,0,0,1,1,1,7
"1252","Brlf09 14",0,0,0,1,0,1,0,1,1,1,7
"1253","Brlf09 15",1,1,0,0,1,0,0,1,1,0,7
"1254","Brlf09 15",0,0,0,1,0,1,0,1,1,0,7
"1255","Brlf09 16",1,0,1,0,0,0,1,1,1,1,7
"1256","Brlf09 16",0,1,0,0,0,1,0,1,1,1,7
"1257","Brlf09 17",1,0,1,0,0,0,1,1,1,1,7
"1258","Brlf09 17",0,1,0,0,1,0,0,1,1,1,7
"1259","Brlf09 18",1,0,1,0,0,1,0,1,1,0,7
"1260","Brlf09 18",0,1,0,0,1,0,0,1,1,1,7
"1261","Brlf09 19",1,1,0,0,0,0,1,0,1,1,7
"1262","Brlf09 19",0,1,0,0,0,1,0,1,1,1,7
"1263","Brlf09 20",1,1,0,0,0,0,1,0,1,0,7
"1264","Brlf09 20",0,1,0,0,1,0,0,1,1,1,7
"1265","Brlf09 21",1,1,0,0,0,1,0,0,1,1,7
"1266","Brlf09 21",0,1,0,0,1,0,0,1,1,0,7
"1267","Brlf09 22",1,0,1,0,0,0,1,0,1,0,7
"1268","Brlf09 22",0,0,1,0,0,1,0,1,1,1,7
"1269","Brlf09 23",1,0,1,0,0,0,1,0,1,0,7
"1270","Brlf09 23",0,0,1,0,1,0,0,1,1,0,7
"1271","Brlf09 24",1,0,1,0,0,1,0,0,1,1,7
"1272","Brlf09 24",0,0,1,0,1,0,0,1,1,1,7
"1273","Brlf09 25",1,0,0,1,0,0,1,0,1,1,7
"1274","Brlf09 25",0,0,0,1,0,1,0,1,1,0,7
"1275","Brlf09 26",1,0,0,1,0,0,1,0,1,1,7
"1276","Brlf09 26",0,0,0,1,1,0,0,1,1,0,7
"1277","Brlf09 27",1,0,0,1,0,1,0,0,1,1,7
"1278","Brlf09 27",0,0,0,1,1,0,0,1,1,0,7
"1279","Brlf09 28",1,0,1,0,1,0,0,1,1,0,7
"1280","Brlf09 28",0,0,0,1,1,0,0,0,1,1,7
"1281","Brlf09 29",1,1,0,0,1,0,0,1,1,1,7
"1282","Brlf09 29",0,0,0,1,1,0,0,0,1,0,7
"1283","Brlf09 30",1,1,0,0,1,0,0,1,1,1,7
"1284","Brlf09 30",0,0,1,0,1,0,0,0,1,0,7
"1285","Brlf09 31",1,0,1,0,0,1,0,1,1,1,7
"1286","Brlf09 31",0,0,0,1,0,1,0,0,1,0,7
"1287","Brlf09 32",1,1,0,0,0,1,0,1,1,0,7
"1288","Brlf09 32",0,0,0,1,0,1,0,0,1,1,7
"1289","Brlf09 33",1,1,0,0,0,1,0,1,1,1,7
"1290","Brlf09 33",0,0,1,0,0,1,0,0,1,1,7
"1291","Brlf09 34",1,0,1,0,0,0,1,1,1,0,7
"1292","Brlf09 34",0,0,0,1,0,0,1,0,1,1,7
"1293","Brlf09 35",1,1,0,0,0,0,1,1,1,0,7
"1294","Brlf09 35",0,0,0,1,0,0,1,0,1,1,7
"1295","Brlf09 36",1,1,0,0,0,0,1,1,1,0,7
"1296","Brlf09 36",0,0,1,0,0,0,1,0,1,0,7
"1297","brnk05 1",1,0,1,0,0,1,0,0,0,0,20
"1298","brnk05 1",0,0,0,1,0,0,1,0,0,1,20
"1299","brnk05 2",1,0,1,0,1,0,0,0,0,0,20
"1300","brnk05 2",0,0,0,1,0,0,1,0,0,0,20
"1301","brnk05 3",1,1,0,0,0,1,0,0,0,1,20
"1302","brnk05 3",0,0,0,1,0,0,1,0,0,0,20
"1303","brnk05 4",1,1,0,0,1,0,0,0,0,0,20
"1304","brnk05 4",0,0,0,1,0,0,1,0,0,0,20
"1305","brnk05 5",1,0,1,0,1,0,0,0,0,0,20
"1306","brnk05 5",0,0,0,1,0,1,0,0,0,0,20
"1307","brnk05 6",1,1,0,0,1,0,0,0,0,0,20
"1308","brnk05 6",0,0,0,1,0,1,0,0,0,1,20
"1309","brnk05 7",1,1,0,0,0,1,0,0,0,0,20
"1310","brnk05 7",0,0,1,0,0,0,1,0,0,1,20
"1311","brnk05 8",1,1,0,0,1,0,0,0,0,0,20
"1312","brnk05 8",0,0,1,0,0,0,1,0,0,0,20
"1313","brnk05 9",1,1,0,0,1,0,0,0,0,0,20
"1314","brnk05 9",0,0,1,0,0,1,0,0,0,1,20
"1315","brnk05 10",1,0,1,0,0,1,0,1,0,0,20
"1316","brnk05 10",0,0,0,1,0,0,1,1,0,1,20
"1317","brnk05 11",1,0,1,0,1,0,0,1,0,0,20
"1318","brnk05 11",0,0,0,1,0,0,1,1,0,0,20
"1319","brnk05 12",1,1,0,0,0,1,0,1,0,0,20
"1320","brnk05 12",0,0,0,1,0,0,1,1,0,0,20
"1321","brnk05 13",1,1,0,0,1,0,0,1,0,1,20
"1322","brnk05 13",0,0,0,1,0,0,1,1,0,0,20
"1323","brnk05 14",1,0,1,0,1,0,0,1,0,0,20
"1324","brnk05 14",0,0,0,1,0,1,0,1,0,0,20
"1325","brnk05 15",1,1,0,0,1,0,0,1,0,1,20
"1326","brnk05 15",0,0,0,1,0,1,0,1,0,0,20
"1327","brnk05 16",1,1,0,0,0,1,0,1,0,1,20
"1328","brnk05 16",0,0,1,0,0,0,1,1,0,0,20
"1329","brnk05 17",1,1,0,0,1,0,0,1,0,0,20
"1330","brnk05 17",0,0,1,0,0,0,1,1,0,1,20
"1331","brnk05 18",1,1,0,0,1,0,0,1,0,0,20
"1332","brnk05 18",0,0,1,0,0,1,0,1,0,1,20
"1333","brnk05 19",1,1,0,0,0,0,1,0,0,0,20
"1334","brnk05 19",0,1,0,0,0,1,0,1,0,0,20
"1335","brnk05 20",1,1,0,0,0,0,1,0,0,1,20
"1336","brnk05 20",0,1,0,0,1,0,0,1,0,0,20
"1337","brnk05 21",1,1,0,0,0,1,0,0,0,1,20
"1338","brnk05 21",0,1,0,0,1,0,0,1,0,0,20
"1339","brnk05 22",1,0,1,0,0,0,1,0,0,1,20
"1340","brnk05 22",0,0,1,0,0,1,0,1,0,1,20
"1341","brnk05 23",1,0,1,0,0,0,1,0,0,0,20
"1342","brnk05 23",0,0,1,0,1,0,0,1,0,0,20
"1343","brnk05 24",1,0,1,0,0,1,0,0,0,1,20
"1344","brnk05 24",0,0,1,0,1,0,0,1,0,0,20
"1345","brnk05 25",1,0,0,1,0,0,1,0,0,1,20
"1346","brnk05 25",0,0,0,1,0,1,0,1,0,0,20
"1347","brnk05 26",1,0,0,1,0,0,1,0,0,1,20
"1348","brnk05 26",0,0,0,1,1,0,0,1,0,1,20
"1349","brnk05 27",1,0,0,1,0,1,0,0,0,0,20
"1350","brnk05 27",0,0,0,1,1,0,0,1,0,0,20
"1351","brnk05 28",1,0,1,0,1,0,0,1,0,1,20
"1352","brnk05 28",0,0,0,1,1,0,0,0,0,0,20
"1353","brnk05 29",1,1,0,0,1,0,0,1,0,0,20
"1354","brnk05 29",0,0,0,1,1,0,0,0,0,1,20
"1355","brnk05 30",1,1,0,0,1,0,0,1,0,1,20
"1356","brnk05 30",0,0,1,0,1,0,0,0,0,0,20
"1357","brnk05 31",1,0,1,0,0,1,0,1,0,0,20
"1358","brnk05 31",0,0,0,1,0,1,0,0,0,0,20
"1359","brnk05 32",1,1,0,0,0,1,0,1,0,0,20
"1360","brnk05 32",0,0,0,1,0,1,0,0,0,0,20
"1361","brnk05 33",1,1,0,0,0,1,0,1,0,0,20
"1362","brnk05 33",0,0,1,0,0,1,0,0,0,0,20
"1363","brnk05 34",1,0,1,0,0,0,1,1,0,0,20
"1364","brnk05 34",0,0,0,1,0,0,1,0,0,1,20
"1365","brnk05 35",1,1,0,0,0,0,1,1,0,1,20
"1366","brnk05 35",0,0,0,1,0,0,1,0,0,0,20
"1367","brnk05 36",1,0,1,0,0,0,1,0,0,1,20
"1368","brnk05 36",0,1,0,0,0,0,1,1,0,1,20
"1369","cari17 1",1,0,0,1,0,0,1,0,0,0,2
"1370","cari17 1",0,0,1,0,0,1,0,0,0,1,2
"1371","cari17 2",1,0,1,0,1,0,0,0,0,0,2
"1372","cari17 2",0,0,0,1,0,0,1,0,0,0,2
"1373","cari17 3",1,0,0,1,0,0,1,0,0,1,2
"1374","cari17 3",0,1,0,0,0,1,0,0,0,1,2
"1375","cari17 4",1,0,0,1,0,0,1,0,0,1,2
"1376","cari17 4",0,1,0,0,1,0,0,0,0,0,2
"1377","cari17 5",1,0,1,0,1,0,0,0,0,0,2
"1378","cari17 5",0,0,0,1,0,1,0,0,0,0,2
"1379","cari17 6",1,0,0,1,0,1,0,0,0,1,2
"1380","cari17 6",0,1,0,0,1,0,0,0,0,1,2
"1381","cari17 7",1,0,1,0,0,0,1,0,0,0,2
"1382","cari17 7",0,1,0,0,0,1,0,0,0,1,2
"1383","cari17 8",1,1,0,0,1,0,0,0,0,1,2
"1384","cari17 8",0,0,1,0,0,0,1,0,0,1,2
"1385","cari17 9",1,1,0,0,1,0,0,0,0,1,2
"1386","cari17 9",0,0,1,0,0,1,0,0,0,0,2
"1387","cari17 10",1,0,1,0,0,1,0,1,0,1,2
"1388","cari17 10",0,0,0,1,0,0,1,1,0,0,2
"1389","cari17 11",1,0,1,0,1,0,0,1,0,0,2
"1390","cari17 11",0,0,0,1,0,0,1,1,0,1,2
"1391","cari17 12",1,0,0,1,0,0,1,1,0,0,2
"1392","cari17 12",0,1,0,0,0,1,0,1,0,1,2
"1393","cari17 13",1,0,0,1,0,0,1,1,0,1,2
"1394","cari17 13",0,1,0,0,1,0,0,1,0,0,2
"1395","cari17 14",1,0,0,1,0,1,0,1,0,0,2
"1396","cari17 14",0,0,1,0,1,0,0,1,0,1,2
"1397","cari17 15",1,1,0,0,1,0,0,1,0,1,2
"1398","cari17 15",0,0,0,1,0,1,0,1,0,0,2
"1399","cari17 16",1,0,1,0,0,0,1,1,0,1,2
"1400","cari17 16",0,1,0,0,0,1,0,1,0,1,2
"1401","cari17 17",1,1,0,0,1,0,0,1,0,0,2
"1402","cari17 17",0,0,1,0,0,0,1,1,0,1,2
"1403","cari17 18",1,1,0,0,1,0,0,1,0,0,2
"1404","cari17 18",0,0,1,0,0,1,0,1,0,1,2
"1405","cari17 19",1,1,0,0,0,1,0,1,0,1,2
"1406","cari17 19",0,1,0,0,0,0,1,0,0,0,2
"1407","cari17 20",1,1,0,0,1,0,0,1,0,1,2
"1408","cari17 20",0,1,0,0,0,0,1,0,0,1,2
"1409","cari17 21",1,1,0,0,0,1,0,0,0,1,2
"1410","cari17 21",0,1,0,0,1,0,0,1,0,0,2
"1411","cari17 22",1,0,1,0,0,0,1,0,0,1,2
"1412","cari17 22",0,0,1,0,0,1,0,1,0,1,2
"1413","cari17 23",1,0,1,0,0,0,1,0,0,0,2
"1414","cari17 23",0,0,1,0,1,0,0,1,0,1,2
"1415","cari17 24",1,0,1,0,1,0,0,1,0,1,2
"1416","cari17 24",0,0,1,0,0,1,0,0,0,0,2
"1417","cari17 25",1,0,0,1,0,1,0,1,0,1,2
"1418","cari17 25",0,0,0,1,0,0,1,0,0,1,2
"1419","cari17 26",1,0,0,1,1,0,0,1,0,0,2
"1420","cari17 26",0,0,0,1,0,0,1,0,0,1,2
"1421","cari17 27",1,0,0,1,0,1,0,0,0,1,2
"1422","cari17 27",0,0,0,1,1,0,0,1,0,0,2
"1423","cari17 28",1,0,0,1,1,0,0,0,0,0,2
"1424","cari17 28",0,0,1,0,1,0,0,1,0,0,2
"1425","cari17 29",1,1,0,0,1,0,0,1,0,0,2
"1426","cari17 29",0,0,0,1,1,0,0,0,0,1,2
"1427","cari17 30",1,1,0,0,1,0,0,1,0,1,2
"1428","cari17 30",0,0,1,0,1,0,0,0,0,1,2
"1429","cari17 31",1,0,1,0,0,1,0,1,0,0,2
"1430","cari17 31",0,0,0,1,0,1,0,0,0,1,2
"1431","cari17 32",1,0,0,1,0,1,0,0,0,1,2
"1432","cari17 32",0,1,0,0,0,1,0,1,0,0,2
"1433","cari17 33",1,1,0,0,0,1,0,1,0,1,2
"1434","cari17 33",0,0,1,0,0,1,0,0,0,1,2
"1435","cari17 34",1,0,0,1,0,0,1,0,0,0,2
"1436","cari17 34",0,0,1,0,0,0,1,1,0,0,2
"1437","cari17 35",1,1,0,0,0,0,1,1,0,1,2
"1438","cari17 35",0,0,0,1,0,0,1,0,0,1,2
"1439","cari17 36",1,1,0,0,0,0,1,1,0,1,2
"1440","cari17 36",0,0,1,0,0,0,1,0,0,1,2
"1441","Cheo31 1",1,0,1,0,0,1,0,0,1,0,26
"1442","Cheo31 1",0,0,0,1,0,0,1,0,1,1,26
"1443","Cheo31 2",1,0,1,0,1,0,0,0,1,1,26
"1444","Cheo31 2",0,0,0,1,0,0,1,0,1,1,26
"1445","Cheo31 3",1,0,0,1,0,0,1,0,1,0,26
"1446","Cheo31 3",0,1,0,0,0,1,0,0,1,0,26
"1447","Cheo31 4",1,1,0,0,1,0,0,0,1,0,26
"1448","Cheo31 4",0,0,0,1,0,0,1,0,1,0,26
"1449","Cheo31 5",1,0,1,0,1,0,0,0,1,0,26
"1450","Cheo31 5",0,0,0,1,0,1,0,0,1,0,26
"1451","Cheo31 6",1,0,0,1,0,1,0,0,1,0,26
"1452","Cheo31 6",0,1,0,0,1,0,0,0,1,0,26
"1453","Cheo31 7",1,0,1,0,0,0,1,0,1,1,26
"1454","Cheo31 7",0,1,0,0,0,1,0,0,1,0,26
"1455","Cheo31 8",1,0,1,0,0,0,1,0,1,1,26
"1456","Cheo31 8",0,1,0,0,1,0,0,0,1,1,26
"1457","Cheo31 9",1,0,1,0,0,1,0,0,1,1,26
"1458","Cheo31 9",0,1,0,0,1,0,0,0,1,0,26
"1459","Cheo31 10",1,0,0,1,0,0,1,1,1,0,26
"1460","Cheo31 10",0,0,1,0,0,1,0,1,1,1,26
"1461","Cheo31 11",1,0,1,0,1,0,0,1,1,0,26
"1462","Cheo31 11",0,0,0,1,0,0,1,1,1,1,26
"1463","Cheo31 12",1,1,0,0,0,1,0,1,1,1,26
"1464","Cheo31 12",0,0,0,1,0,0,1,1,1,1,26
"1465","Cheo31 13",1,0,0,1,0,0,1,1,1,1,26
"1466","Cheo31 13",0,1,0,0,1,0,0,1,1,0,26
"1467","Cheo31 14",1,0,1,0,1,0,0,1,1,1,26
"1468","Cheo31 14",0,0,0,1,0,1,0,1,1,0,26
"1469","Cheo31 15",1,1,0,0,1,0,0,1,1,0,26
"1470","Cheo31 15",0,0,0,1,0,1,0,1,1,0,26
"1471","Cheo31 16",1,1,0,0,0,1,0,1,1,1,26
"1472","Cheo31 16",0,0,1,0,0,0,1,1,1,0,26
"1473","Cheo31 17",1,1,0,0,1,0,0,1,1,1,26
"1474","Cheo31 17",0,0,1,0,0,0,1,1,1,0,26
"1475","Cheo31 18",1,1,0,0,1,0,0,1,1,0,26
"1476","Cheo31 18",0,0,1,0,0,1,0,1,1,1,26
"1477","Cheo31 19",1,1,0,0,0,1,0,1,1,0,26
"1478","Cheo31 19",0,1,0,0,0,0,1,0,1,1,26
"1479","Cheo31 20",1,1,0,0,1,0,0,1,1,0,26
"1480","Cheo31 20",0,1,0,0,0,0,1,0,1,1,26
"1481","Cheo31 21",1,1,0,0,1,0,0,1,1,0,26
"1482","Cheo31 21",0,1,0,0,0,1,0,0,1,0,26
"1483","Cheo31 22",1,0,1,0,0,1,0,1,1,1,26
"1484","Cheo31 22",0,0,1,0,0,0,1,0,1,1,26
"1485","Cheo31 23",1,0,1,0,0,0,1,0,1,0,26
"1486","Cheo31 23",0,0,1,0,1,0,0,1,1,1,26
"1487","Cheo31 24",1,0,1,0,1,0,0,1,1,0,26
"1488","Cheo31 24",0,0,1,0,0,1,0,0,1,1,26
"1489","Cheo31 25",1,0,0,1,0,0,1,0,1,0,26
"1490","Cheo31 25",0,0,0,1,0,1,0,1,1,1,26
"1491","Cheo31 26",1,0,0,1,1,0,0,1,1,1,26
"1492","Cheo31 26",0,0,0,1,0,0,1,0,1,0,26
"1493","Cheo31 27",1,0,0,1,1,0,0,1,1,1,26
"1494","Cheo31 27",0,0,0,1,0,1,0,0,1,1,26
"1495","Cheo31 28",1,0,0,1,1,0,0,0,1,1,26
"1496","Cheo31 28",0,0,1,0,1,0,0,1,1,1,26
"1497","Cheo31 29",1,1,0,0,1,0,0,1,1,1,26
"1498","Cheo31 29",0,0,0,1,1,0,0,0,1,1,26
"1499","Cheo31 30",1,1,0,0,1,0,0,1,1,1,26
"1500","Cheo31 30",0,0,1,0,1,0,0,0,1,0,26
"1501","Cheo31 31",1,0,1,0,0,1,0,1,1,1,26
"1502","Cheo31 31",0,0,0,1,0,1,0,0,1,1,26
"1503","Cheo31 32",1,0,0,1,0,1,0,0,1,1,26
"1504","Cheo31 32",0,1,0,0,0,1,0,1,1,0,26
"1505","Cheo31 33",1,0,1,0,0,1,0,0,1,1,26
"1506","Cheo31 33",0,1,0,0,0,1,0,1,1,1,26
"1507","Cheo31 34",1,0,1,0,0,0,1,1,1,1,26
"1508","Cheo31 34",0,0,0,1,0,0,1,0,1,1,26
"1509","Cheo31 35",1,1,0,0,0,0,1,1,1,1,26
"1510","Cheo31 35",0,0,0,1,0,0,1,0,1,1,26
"1511","Cheo31 36",1,1,0,0,0,0,1,1,1,1,26
"1512","Cheo31 36",0,0,1,0,0,0,1,0,1,1,26
"1513","Cher22 1",1,0,0,1,0,0,1,0,0,1,17
"1514","Cher22 1",0,0,1,0,0,1,0,0,0,0,17
"1515","Cher22 2",1,0,0,1,0,0,1,0,0,1,17
"1516","Cher22 2",0,0,1,0,1,0,0,0,0,0,17
"1517","Cher22 3",1,1,0,0,0,1,0,0,0,0,17
"1518","Cher22 3",0,0,0,1,0,0,1,0,0,0,17
"1519","Cher22 4",1,0,0,1,0,0,1,0,0,1,17
"1520","Cher22 4",0,1,0,0,1,0,0,0,0,0,17
"1521","Cher22 5",1,0,0,1,0,1,0,0,0,1,17
"1522","Cher22 5",0,0,1,0,1,0,0,0,0,0,17
"1523","Cher22 6",1,0,0,1,0,1,0,0,0,1,17
"1524","Cher22 6",0,1,0,0,1,0,0,0,0,0,17
"1525","Cher22 7",1,1,0,0,0,1,0,0,0,1,17
"1526","Cher22 7",0,0,1,0,0,0,1,0,0,1,17
"1527","Cher22 8",1,1,0,0,1,0,0,0,0,1,17
"1528","Cher22 8",0,0,1,0,0,0,1,0,0,0,17
"1529","Cher22 9",1,1,0,0,1,0,0,0,0,1,17
"1530","Cher22 9",0,0,1,0,0,1,0,0,0,0,17
"1531","Cher22 10",1,0,1,0,0,1,0,1,0,0,17
"1532","Cher22 10",0,0,0,1,0,0,1,1,0,0,17
"1533","Cher22 11",1,0,0,1,0,0,1,1,0,0,17
"1534","Cher22 11",0,0,1,0,1,0,0,1,0,0,17
"1535","Cher22 12",1,1,0,0,0,1,0,1,0,1,17
"1536","Cher22 12",0,0,0,1,0,0,1,1,0,0,17
"1537","Cher22 13",1,1,0,0,1,0,0,1,0,0,17
"1538","Cher22 13",0,0,0,1,0,0,1,1,0,0,17
"1539","Cher22 14",1,0,0,1,0,1,0,1,0,0,17
"1540","Cher22 14",0,0,1,0,1,0,0,1,0,1,17
"1541","Cher22 15",1,0,0,1,0,1,0,1,0,0,17
"1542","Cher22 15",0,1,0,0,1,0,0,1,0,0,17
"1543","Cher22 16",1,0,1,0,0,0,1,1,0,0,17
"1544","Cher22 16",0,1,0,0,0,1,0,1,0,1,17
"1545","Cher22 17",1,0,1,0,0,0,1,1,0,0,17
"1546","Cher22 17",0,1,0,0,1,0,0,1,0,1,17
"1547","Cher22 18",1,1,0,0,1,0,0,1,0,0,17
"1548","Cher22 18",0,0,1,0,0,1,0,1,0,0,17
"1549","Cher22 19",1,1,0,0,0,1,0,1,0,1,17
"1550","Cher22 19",0,1,0,0,0,0,1,0,0,1,17
"1551","Cher22 20",1,1,0,0,1,0,0,1,0,1,17
"1552","Cher22 20",0,1,0,0,0,0,1,0,0,1,17
"1553","Cher22 21",1,1,0,0,1,0,0,1,0,0,17
"1554","Cher22 21",0,1,0,0,0,1,0,0,0,1,17
"1555","Cher22 22",1,0,1,0,0,1,0,1,0,0,17
"1556","Cher22 22",0,0,1,0,0,0,1,0,0,1,17
"1557","Cher22 23",1,0,1,0,1,0,0,1,0,0,17
"1558","Cher22 23",0,0,1,0,0,0,1,0,0,0,17
"1559","Cher22 24",1,0,1,0,1,0,0,1,0,0,17
"1560","Cher22 24",0,0,1,0,0,1,0,0,0,0,17
"1561","Cher22 25",1,0,0,1,0,0,1,0,0,0,17
"1562","Cher22 25",0,0,0,1,0,1,0,1,0,1,17
"1563","Cher22 26",1,0,0,1,1,0,0,1,0,0,17
"1564","Cher22 26",0,0,0,1,0,0,1,0,0,1,17
"1565","Cher22 27",1,0,0,1,1,0,0,1,0,1,17
"1566","Cher22 27",0,0,0,1,0,1,0,0,0,0,17
"1567","Cher22 28",1,0,1,0,1,0,0,1,0,0,17
"1568","Cher22 28",0,0,0,1,1,0,0,0,0,0,17
"1569","Cher22 29",1,1,0,0,1,0,0,1,0,0,17
"1570","Cher22 29",0,0,0,1,1,0,0,0,0,0,17
"1571","Cher22 30",1,1,0,0,1,0,0,1,0,0,17
"1572","Cher22 30",0,0,1,0,1,0,0,0,0,1,17
"1573","Cher22 31",1,0,1,0,0,1,0,1,0,1,17
"1574","Cher22 31",0,0,0,1,0,1,0,0,0,1,17
"1575","Cher22 32",1,1,0,0,0,1,0,1,0,0,17
"1576","Cher22 32",0,0,0,1,0,1,0,0,0,1,17
"1577","Cher22 33",1,1,0,0,0,1,0,1,0,1,17
"1578","Cher22 33",0,0,1,0,0,1,0,0,0,0,17
"1579","Cher22 34",1,0,1,0,0,0,1,1,0,1,17
"1580","Cher22 34",0,0,0,1,0,0,1,0,0,1,17
"1581","Cher22 35",1,1,0,0,0,0,1,1,0,0,17
"1582","Cher22 35",0,0,0,1,0,0,1,0,0,1,17
"1583","Cher22 36",1,1,0,0,0,0,1,1,0,0,17
"1584","Cher22 36",0,0,1,0,0,0,1,0,0,1,17
"1585","chhe10 1",1,0,1,0,0,1,0,0,1,1,4
"1586","chhe10 1",0,0,0,1,0,0,1,0,1,0,4
"1587","chhe10 2",1,0,0,1,0,0,1,0,1,0,4
"1588","chhe10 2",0,0,1,0,1,0,0,0,1,0,4
"1589","chhe10 3",1,1,0,0,0,1,0,0,1,1,4
"1590","chhe10 3",0,0,0,1,0,0,1,0,1,1,4
"1591","chhe10 4",1,0,0,1,0,0,1,0,1,1,4
"1592","chhe10 4",0,1,0,0,1,0,0,0,1,1,4
"1593","chhe10 5",1,0,0,1,0,1,0,0,1,1,4
"1594","chhe10 5",0,0,1,0,1,0,0,0,1,0,4
"1595","chhe10 6",1,0,0,1,0,1,0,0,1,1,4
"1596","chhe10 6",0,1,0,0,1,0,0,0,1,0,4
"1597","chhe10 7",1,0,1,0,0,0,1,0,1,1,4
"1598","chhe10 7",0,1,0,0,0,1,0,0,1,1,4
"1599","chhe10 8",1,0,1,0,0,0,1,0,1,0,4
"1600","chhe10 8",0,1,0,0,1,0,0,0,1,0,4
"1601","chhe10 9",1,1,0,0,1,0,0,0,1,0,4
